KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Artiodactyla.Bovidae.Bos.taurus	Artiodactyla.Bovidae.Capricornis.milneedwardsii	Artiodactyla.Cervidae.Muntiacus.muntjak_vaginalis	Artiodactyla.Cervidae.Muntiacus.truongsonensis	Artiodactyla.Cervidae.Muntiacus.UNK	Artiodactyla.Cervidae.Muntiacus.vuquangensis	Artiodactyla.Cervidae.Rusa.unicolor	Artiodactyla.Suidae.Sus.scrofa	Artiodactyla.Tragulidae.Tragulus.kanchil	Artiodactyla.Tragulidae.Tragulus.UNK	Carnivora.Canidae.Canis.lupus_familiaris	Carnivora.Felidae.Catopuma.UNK	Carnivora.Felidae.Neofelis.UNK	Carnivora.Felidae.Prionailurus.bengalensis	Carnivora.Felidae.UNK	Carnivora.Herpestidae.Herpestes.UNK	Carnivora.Mustelidae.Aonyx.cinereus	Carnivora.Mustelidae.Arctonyx.collaris	Carnivora.Mustelidae.Lutra.lutra	Carnivora.Mustelidae.Martes.flavigula	Carnivora.Mustelidae.Melogale.moschata	Carnivora.Mustelidae.Mustela.kathiah	Carnivora.Mustelidae.Mustela.UNK	Carnivora.Ursidae.Ursus.thibetanus	Carnivora.Viverridae.Arctictis.UNK	Carnivora.Viverridae.Paguma.larvata	Carnivora.Viverridae.Viverra.UNK1	Carnivora.Viverridae.Viverra.UNK2	Carnivora.Viverridae.Viverra.UNK3	Carnivora.Viverridae.Viverra.UNK4	Chiroptera.Vespertilionidae.Tylonycteris.UNK	Erinaceomorpha.Erinaceidae.Hylomys.suillus	Lagomorpha.Leporidae.Nesolagus.timminsi	Primates.Cercopithecidae.Macaca.arctoides	Primates.Cercopithecidae.Macaca.assamensis	Primates.Cercopithecidae.Macaca.fascicularis	Primates.Cercopithecidae.Macaca.mulatta	Primates.Cercopithecidae.Macaca.UNK	Primates.Hominidae.Homo.sapiens	Primates.Hylobatidae.Nomascus.siki	Rodentia.Hystricidae.Hystrix.UNK	Rodentia.Muridae.Mus.musculus	Rodentia.Muridae.Niviventer.UNK	Rodentia.Sciuridae.Callosciurus.erythraeus	Rodentia.Sciuridae.Callosciurus.UNK1	Rodentia.Sciuridae.Callosciurus.UNK2	Rodentia.Sciuridae.Hylopetes.UNK1	Rodentia.Sciuridae.Hylopetes.UNK2	Rodentia.Sciuridae.Petaurista.philippensis	Rodentia.Sciuridae.Ratufa.bicolor	Rodentia.Sciuridae.Tamiops.UNK	Rodentia.Spalacidae.Rhizomys.pruinosus	Scandentia.Tupaiidae.Tupaia.belangeri	Soricomorpha.Talpidae.Euroscaptor.UNK	reservecode3
SWG49	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	8-10 10	NA	NA	32	NA	     0	   122	 34659	  2506	   183	     0	     0	153176	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	110625	     0	     0	     0	     0	     0	     0	     0	  4390	     0	     0	     0	PST
SWG5	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	28 09	NA	NA	20	NA	     0	     0	     0	     0	     0	     0	     0	240325	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    10	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	PST
SWG51	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	11-12 10	NA	NA	133	NA	     0	     0	     0	     0	     0	     0	     0	440666	     0	     0	     0	     0	     0	     0	    45	    72	     0	  1568	     0	     0	  7125	    45	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   805	     0	     0	     0	    12	     0	     0	     0	     0	     0	     0	     0	    49	     0	     0	     0	PST
SWG52	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	14 10	NA	NA	220	NA	     0	     0	     0	     0	     0	     0	     0	357638	     0	     0	     0	     0	     0	     0	     0	 33649	     0	     0	     0	     0	 36385	     0	     0	     0	     0	  7804	     0	     0	     0	     0	     0	     0	     0	     0	  1902	     0	     7	     0	     0	     0	     0	     0	   722	     0	     0	     0	     0	     0	     0	     0	  8069	 18417	   607	     0	PST
SWG54	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	16-17 10	NA	NA	122	NA	     0	     0	     0	     0	     0	     0	     0	 66290	     0	     0	     0	     0	     0	     0	     0	139955	     0	 63593	     0	     0	103226	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 21154	     0	     0	     0	     0	     0	     0	     0	   121	     0	     0	     0	PST
SWG55	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	11 10	NA	NA	3	NA	    0	    0	    0	    0	    0	    0	    0	90047	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    4	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	PST
SWG56	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	12 10	NA	NA	32	NA	     0	    45	 18327	   459	     5	     0	     0	     0	     0	     0	     0	     0	     0	     0	    47	     0	     0	268368	     0	     0	105748	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 12657	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  9678	     0	     0	     0	PST
SWG57	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	14 10	NA	NA	221	NA	     0	     0	    65	     0	    30	     0	     0	182796	     0	     0	     0	     0	     0	     0	     3	 40574	     0	     0	     3	     0	  4509	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   129	   356	     0	     4	     0	     0	     0	     0	     0	 31295	     3	     0	     0	     0	     0	     0	     0	  2910	     0	     0	     0	PST
SWG58	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	17 10	NA	NA	67	NA	     0	     0	     0	     0	     5	     0	     0	407361	     0	     0	     0	     0	     0	     0	     0	     0	     0	    69	     0	     0	   165	     0	     0	     0	     0	    75	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   501	     0	     0	     0	   467	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1306	     0	PST
SWG59	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	11 10	NA	NA	14	NA	     0	378431	     0	     0	     6	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    18	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	PST
SWG6	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	28 09	NA	NA	17	NA	     0	     0	   205	     9	     3	     0	     0	176061	     0	     0	     0	     0	     0	     0	     0	     0	     0	 15978	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   249	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	PST
SWG60	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	15-17 10	NA	NA	30	NA	     8	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	318860	     0	     0	     0	     0	     0	     0	     0	   373	     0	     0	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	    47	     0	     0	     0	 25911	     0	     0	     0	     0	     0	     0	     0	    21	     0	   118	     0	PST
SWG61	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	12 10	NA	NA	133	NA	     0	     0	     0	     0	     0	     0	     0	   303	     0	     0	     0	     0	     0	     0	    38	 10780	     0	     0	     0	     0	103255	     0	     0	     0	     0	  3694	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   391	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    39	159579	     0	     0	PST
SWG62	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	18 10	NA	NA	241	NA	     0	     0	   194	     0	     0	     0	     0	382201	     0	     0	     0	     0	   856	     0	    34	  9737	     0	     0	     0	   562	 20546	     0	 19861	     0	    15	  3178	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	 23091	   500	    64	     0	     0	     0	     5	     0	   752	  1182	    55	     0	PST
SWG63	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	13 & 15 10	NA	NA	316	NA	     0	     0	    40	     0	     0	     0	     0	260994	     0	     0	     0	     0	     0	     0	     0	 30823	     0	  4437	     0	     0	  9503	     0	   927	     0	     0	  4746	     0	     0	     0	     0	     0	     0	     0	   318	   184	     0	     0	     0	    47	     0	  5734	     0	223290	   452	     0	     0	     0	     0	  5673	     0	    34	 12305	   136	     0	PST
SWG64	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	19 10	NA	NA	455	NA	     0	     0	     0	     0	     0	     0	     0	376002	     0	     0	     0	     0	  3100	     0	     0	 22581	     0	  1553	     0	    28	 21880	     0	  4503	     0	    49	  1939	     0	     0	     0	     0	     0	  1537	     0	     0	     0	     0	     0	     0	    39	     0	     0	     0	 72342	     0	     7	     0	     0	     0	     0	     0	   160	     0	     0	     0	PST
SWG65	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	16-17 10	NA	NA	87	NA	     0	   786	346644	  7908	   668	    14	     0	151241	     0	     0	     0	     0	     0	     0	     0	 34356	     0	     0	     0	     0	  1806	     0	     0	     0	     0	  6206	     0	     0	     0	     0	     0	     0	     0	  4610	    81	     0	     0	   263	   171	     0	     0	     0	 21940	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	PST
SWG66	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	13 10	NA	NA	13	NA	   591	     0	     0	     0	     0	     0	     0	  1500	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	     0	     0	 66803	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   989	     0	     0	     0	195082	     0	     0	     0	     0	     0	     0	     0	     0	     0	232815	     0	PST
SWG67	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	13-14 & 17 10	NA	NA	171	NA	     0	     0	     0	     0	     0	     0	     0	242917	     0	     0	   426	     0	     0	     0	     0	109714	     0	 13043	     0	     0	   317	     0	     0	     0	     0	   515	     0	     0	     0	     0	     0	     0	     0	    23	     7	     0	     0	     0	    56	     0	     0	     0	   944	    57	     0	     0	     0	     0	     0	     0	   185	     0	     0	     0	PST
SWG68	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	13-14 10	NA	NA	148	NA	     0	     0	     0	     0	     0	     0	     0	137068	     0	     0	  3111	     0	     0	     0	     5	    46	     0	160477	     0	     0	  9075	     0	     0	     0	     0	 10683	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  5560	     0	     0	     0	     0	     0	     0	     0	   431	   182	    56	     0	PST
SWG69	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	10 10	NA	NA	15	NA	     0	     0	    34	     4	     0	     0	     0	225576	     0	     0	     0	     0	     0	     0	     0	     0	     0	     4	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  3418	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	PST
SWG7	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	28-29 09	NA	NA	17	NA	     0	     0	     0	     0	     0	     0	     0	200353	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   125	     0	     0	     0	     5	   617	     0	     0	     0	     0	     0	   927	     0	     0	     0	     0	     0	   464	     0	     0	     0	PST
SWG75	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	13 & 15 10	NA	NA	187	NA	     0	     0	     0	     0	     0	     0	     0	352182	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1505	     0	     0	     0	     0	     0	     0	     0	   851	     0	     0	     0	     0	     0	     0	     0	    65	     0	     0	     0	     0	     0	     0	   219	     0	  4349	     0	    24	     0	     0	     0	     0	     0	    11	     0	    66	    17	PST
SWG78	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	18 10	NA	NA	425	NA	     0	     0	   191	     0	     0	     0	     0	270826	     0	     0	     0	     0	   148	     0	     0	     0	     0	     0	     0	     0	  6548	     0	   619	     0	     0	     0	     0	     0	     0	     0	     0	   944	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 10208	     0	     0	     0	     0	     0	     0	     0	  8184	 27945	     0	     0	PST
SWG79	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	17 10	NA	NA	101	NA	     0	     0	     0	     0	     0	     0	     0	   362	     0	     0	     0	     0	     0	     0	    74	     0	     0	348329	     0	    34	 46348	     0	     0	     0	     0	   330	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  4243	     0	     0	     0	     3	     0	   410	     0	     0	     0	     0	     0	    12	 12501	     0	     0	PST
SWG8	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	28-29 09	NA	NA	40	NA	     0	     0	     0	     0	     0	     0	     0	219973	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   145	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   136	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   177	     0	   279	     0	PST
SWG80	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	13-14 10	NA	NA	44	NA	     0	     9	  5468	   131	    65	     0	     0	121717	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  6603	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  8213	     0	     0	     0	265131	     0	     0	     0	     0	     0	     0	     0	  6091	     0	     0	     0	PST
SWG9	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	PST	PST	Phou Si Thone	29 09	NA	NA	10	NA	    0	    0	    0	    0	    0	    0	    0	  450	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	12278	12088	    0	    3	34699	15912	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  692	    0	PST
WWF1	tube_labels	Vietnam	HSL	HSL	Hue SNR	NA	NA	VINH.BUIHUU_20120724	NA	NA	     0	   758	     0	     0	     0	     0	     0	     5	     0	     0	202492	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   858	     0	     0	  1558	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF10	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK36_20120812	NA	NA	     0	     5	     0	     0	     0	     0	     0	 81357	     0	     0	     0	     0	173064	     3	     0	    26	     0	     0	     0	     0	    11	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 13831	     0	     0	     0	     0	     0	 11722	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF100	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	19/8/2012	353	27-Hoa	15	H-27	     0	     0	     0	     0	     0	     0	     0	155003	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1492	     0	     0	     0	     0	 19608	     0	     0	     0	     0	     0	     0	     0	  1219	     0	     0	     0	   140	   114	     0	     0	     0	 56952	     0	     0	     0	     0	     0	     0	     0	     0	    83	     0	     0	BMHQNXS
WWF101	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41165	351	40-Hoa	45	H-40	     0	     0	   765	     4	     7	     0	   254	251124	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    44	     0	     0	     0	     0	     0	 18087	     0	 20662	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF102	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	20/9/2012	347	42-Hoa	10	H-42	     0	     0	     8	     0	     0	     0	     0	155042	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    12	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF103	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	18/6/2012	353	5-Dành	40	H-48	     0	139920	     0	     0	  5319	     0	  2690	 17737	     0	     0	  2806	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    98	     0	     0	     0	   186	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF105	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41098	404	14-Dành	10	H-57	     0	    74	     0	     0	     0	     0	  2249	 14814	     0	     0	   135	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    15	     0	     0	     0	     0	     0	     0	274173	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 11138	  3446	     0	BMHQNXS
WWF106	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41133	348	23-Dành	3	H-66	     0	     0	    15	     0	     0	     0	     0	308948	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   410	     0	     0	     0	     0	     0	   107	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF107	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	22/8/2012	404	26-Dành	5	H-69	     0	     9	 31925	    75	   331	     0	     0	188898	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   519	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    10	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF108	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41155	350	30-Dành	5	H-73	     0	  3289	     0	     0	   604	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   536	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    75	   642	     0	     0	   982	     0	     0	     0	     0	319553	  5238	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF109	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	24/04/2012	405	35-Dành	30	H-78	    0	 1548	  256	    0	    0	    0	12836	 1778	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    6	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	77713	  177	    0	    0	    0	    0	    0	    0	 6713	    0	  144	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF11	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK20_20120819	NA	NA	12881	20670	    0	    5	    0	    0	 1450	 4840	    0	    0	   54	    0	 4463	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   92	    0	    0	    0	    0	    0	37037	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF110	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41068	404	2-Thien	25	H-83	     0	     5	  9119	    26	   644	     0	 85317	155247	     0	     0	     0	     0	  1606	130765	     0	    66	     0	     0	     0	     0	     0	     0	     0	     0	     0	 94690	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF111	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	16/6/2012	348	6-Thien	25	H-87	     0	   334	     0	   851	     6	     0	     0	126939	     0	     0	     0	     0	     0	     0	   276	 62332	     0	     0	     0	     0	 21573	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    86	     0	     0	     0	     0	    63	    26	     0	     0	     0	  1452	     0	     0	     0	     0	     0	     0	     0	     0	145737	   957	     0	BMHQNXS
WWF112	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	15/07/2012	353	11-Thien	7	H-92	     0	    42	     0	     0	     0	     0	     4	282913	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    68	     0	     0	     0	     0	     0	     0	     0	     0	     0	  4980	     0	     0	     0	     0	     0	     0	     0	     0	    14	     0	     0	BMHQNXS
WWF113	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	28/07/2012	405	12-Thien	15	H-93	     0	   150	  1187	     5	    10	     0	     0	118591	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	203872	     0	     0	     0	     0	     0	     0	     0	    46	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF114	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41126	345	17-Thien	2	H-98	    0	    0	    0	    0	    0	    0	    0	63548	    0	    0	    0	    0	    0	    0	    0	    4	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    7	    0	    0	    0	    0	    0	  122	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    5	    0	    0	BMHQNXS
WWF115	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	20/08/2012	404	19-Thien	10	H-100	     0	     0	   865	     0	     0	     0	     0	   112	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	227467	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   103	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF116	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41162	349 and 351	Thien-24	8	H-105	     0	     0	     0	     0	     0	     0	     0	 34211	     0	     0	  4472	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	261401	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     7	     0	     0	BMHQNXS
WWF117	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41163	349	Thien-25	12	H-106	     0	  2240	     0	     0	     0	     0	     9	 45723	     0	     0	     0	     0	     0	     0	     0	271923	     0	     0	     0	     0	  3751	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	268198	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     4	     0	BMHQNXS
WWF118	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41066	346	1 -Vinh	25	H-113	     0	195129	     0	     0	   701	     0	 24108	262543	     0	     0	  1561	     0	     0	     0	     0	    19	     0	     0	     0	     0	   688	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  9696	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   532	     0	     0	BMHQNXS
WWF119	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41071	345	6 -Vinh	20	H-118	     0	  2957	    18	136160	  2041	     0	     0	106703	     0	     0	     0	     0	     0	     0	  1263	     0	     0	     0	     0	     0	 88005	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   234	     0	     0	     0	     0	     0	    33	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF12	tube_labels	Vietnam	QNSL	QNSL	Quang Nam SNR	NA	NA	TK35_20120824	NA	NA	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     3	     0	  2308	     0	     0	     0	     0	     0	400003	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	     0	     0	     8	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF120	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	23/6/2012	404	7 -Vinh	25	H-119	     0	     0	   406	     0	    16	     0	  8480	254554	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     0	     0	     0	  4254	     0	     0	 11741	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF121	WWF_2013Samples_20140919.xlsx	Vietnam	HSL	HSL	HueSaoLaNR	41092	347	11 -Vinh	20	H-123	     0	  1512	     0	     0	     0	     0	   230	 89452	     0	     0	     0	     0	     0	     0	     0	189616	     0	     0	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    69	     0	 24072	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
