KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Carnivora.Canidae.Canis.lupus_familiaris	Carnivora.Felidae.Catopuma.UNK	Carnivora.Felidae.Neofelis.UNK	Carnivora.Felidae.Prionailurus.bengalensis	Carnivora.Felidae.UNK	Carnivora.Herpestidae.Herpestes.UNK	Carnivora.Mustelidae.Aonyx.cinereus	Carnivora.Mustelidae.Arctonyx.collaris	Carnivora.Mustelidae.Lutra.lutra	Carnivora.Mustelidae.Martes.flavigula	Carnivora.Mustelidae.Melogale.moschata	Carnivora.Mustelidae.Mustela.kathiah	Carnivora.Mustelidae.Mustela.UNK	Carnivora.Ursidae.Ursus.thibetanus	Carnivora.Viverridae.Arctictis.UNK	Carnivora.Viverridae.Paguma.larvata	Carnivora.Viverridae.Viverra.UNK1	Carnivora.Viverridae.Viverra.UNK2	Carnivora.Viverridae.Viverra.UNK3	Carnivora.Viverridae.Viverra.UNK4	reservecode3
XS20B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41786	NA	NA	14	NA	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	774	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
XS21A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41788	NA	NA	30	NA	169769	     0	     0	     0	  1335	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS21B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41788	NA	NA	20	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS22A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	30	NA	   0	   0	   0	   0	  16	   0	   0	   0	   0	   0	4380	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS22B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	20	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS23A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	18	NA	    0	    0	    0	    0	    0	15887	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS23B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	32	NA	  0	  0	  0	  0	  0	711	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
XS24A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	33	NA	    0	    0	    0	    0	   15	 1266	    0	    0	    0	    0	10371	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS25A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	23	NA	   0	   0	   0	   0	   0	1524	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS26A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	18	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	BMHQNXS
XS26B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	32	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS27A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	37	NA	    0	    0	    0	    0	 9082	 1634	    0	    0	    0	    0	33793	    0	    0	    0	    0	  155	    0	    0	    0	    0	BMHQNXS
XS27B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	13	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS28A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	5	NA	     0	     0	     0	     0	   415	     0	     0	     0	     0	     0	116449	     0	     3	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS29A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41792	NA	NA	37	NA	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	2387	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS3	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41781	NA	NA	50	NA	501	  0	  0	  0	  0	  0	  0	  0	  0	  0	 93	  0	  0	  0	  0	824	  0	  0	  0	  0	BMHQNXS
XS31A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	41	NA	     0	     0	     0	     0	  1251	  1583	     0	     0	     0	     0	128357	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS31B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41789	NA	NA	9	NA	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	19	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
XS32A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	36	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS32B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	14	NA	    0	    0	    0	    0	   42	    0	    0	    0	    0	    0	55380	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS33B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	44	NA	     0	     0	     0	     0	   452	     0	     0	     0	     0	     0	195135	     0	     0	     0	     0	    17	     0	     0	     0	     0	BMHQNXS
XS34A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	16	NA	    0	    0	    0	    0	   75	    0	    0	    0	    0	    0	57221	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS34B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41790	NA	NA	34	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	105330	     0	     0	     0	     0	BMHQNXS
XS35A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	50	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS36A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41791	NA	NA	50	NA	    0	    0	    0	    0	    0	78080	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS37A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41792	NA	NA	50	NA	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	6310	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS38A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	48	NA	    0	    0	    0	    0	  546	    0	  394	    0	    0	    0	91871	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS39A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	39	NA	    0	    0	    0	    0	   68	    0	    0	    0	    0	    0	27630	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS39B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	11	NA	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	1049	   0	   0	   0	   0	BMHQNXS
XS4	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41783	NA	NA	50	NA	  108	    0	    0	    0	  116	  300	    0	    0	    0	    0	13070	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS40A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	4	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS40B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	46	NA	     0	     0	     0	     0	   692	     0	     0	     0	     0	     0	185337	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS41A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	40	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS41B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	10	NA	     0	     0	     0	     0	    99	     0	     0	     0	     0	     0	107302	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS42B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	50	NA	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	283	  0	  0	  0	  0	  0	  0	  0	  0	  0	BMHQNXS
XS43A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	50	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	138677	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS44A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	no_date	NA	NA	NA	NA	    0	    0	    0	    0	 7211	    0	    0	    0	    0	    0	64284	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS45A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	no_date	NA	NA	NA	NA	    0	    0	    0	    0	   36	    0	    0	    0	    0	    0	11883	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS46A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	no_date	NA	NA	NA	NA	    0	    0	    0	    0	  145	    0	    0	    0	    0	    0	34654	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS5	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	50	NA	   0	   0	   0	   0	   4	   0	   0	   0	   0	   0	6357	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS50A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41793	NA	NA	40	NA	    0	    0	    0	    0	    0	40892	    0	    0	    0	    0	 2086	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS51A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	30	NA	    0	    0	    0	    0	    0	 7182	    0	    0	    0	    0	16052	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS51B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41794	NA	NA	20	NA	     0	     0	     0	     0	     0	158902	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS52A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	45	NA	    0	    0	    0	    0	   34	10601	    0	    0	    0	    0	 8472	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS52B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	5	NA	82062	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS54A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	13	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	267771	     0	     0	     0	    10	BMHQNXS
XS54B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	37	NA	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	201	  0	  0	  0	  0	613	  0	  0	  0	  0	BMHQNXS
XS55	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	12	NA	17	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
XS55A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	16	NA	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	35	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
XS55B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41795	NA	NA	2	NA	   0	   0	   0	   0	   0	1387	   0	   0	   0	 122	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	BMHQNXS
XS6A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	32	NA	     0	     0	     0	     0	   297	     0	     0	     0	     0	     0	106546	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS6B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41784	NA	NA	18	NA	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	2380	   0	   0	   0	   0	BMHQNXS
XS7A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	28	NA	 0	 0	 0	 0	 0	 0	85	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
XS7B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	22	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BMHQNXS
XS8A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	12	NA	    0	    0	    0	    0	  266	    0	    0	    0	    0	    0	95045	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
XS8B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	38	NA	     0	     0	     0	     0	     0	     0	     0	     0	     0	104312	  6004	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
XS9A	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	12	NA	 0	 0	 0	 0	 0	 0	 0	23	 0	 0	 3	 0	 0	 0	 0	20	 0	 0	 0	 0	BMHQNXS
XS9B	WCS_Sample_Status_2015Oct19.xlsx_All	Laos	XS	XS	XeSap	41785	NA	NA	38	NA	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	22	 0	 0	 0	 0	 0	 0	 0	 0	 0	BMHQNXS
